task_id,smiles,smiles_sha256
S000922,*=C=C=C(CO)C(=*)CO,1f8ab6c38f8e76425996ccc6991185e2ff3b6e280d61cc0708ae6c44b402aefb
S000923,*=C=C=C(COC(=O)NCC)C(=*)COC(=O)NCC,c9fc16d7bb5689a6dd92ac49c1ca318f103a6024c1305ddec9a659165366d244
S000924,*c1ccc(C(F)(F)C(*)(F)F)cc1,2481673c05c4c2db7488d00280c55d7cd245f56cc22425466cb16df45b6a97b0
S000925,*c1ccc2cc(C3C(C(=O)Oc4ccc(Cl)cc4Cl)C(*)C3C(=O)Oc3ccc(Cl)cc3Cl)ccc2c1,db15a37919cd33899ad2d523d68694840654992bfb0a001879b318d58305526e
S000926,*c1ccc(C2C(c3ccccn3)C(*)C2c2ccccn2)cc1,7913c66ad05800ff4495af322dd34280c80741477bdefb963e259bb447180688
S000927,*=C=C=C(CCCCOS(=O)(=O)c1ccc(C)cc1)C(=*)CCCCOS(=O)(=O)c1ccc(C)cc1,04044c04743e1dcaba9d8d82ca8579efa8c222c55678ae5d43c0be33c6dbdeba
S000928,*=C=C=C(CCCCOC(=O)NCC)C(=*)CCCCOC(=O)NCC,1ee3a47e69a0b899b2311c29a638d5fef80bdd146361a9994da005ce0bcb977f
S000929,*=C=C=C(CCCCOC(=O)Nc1ccccc1)C(=*)CCCCOC(=O)Nc1ccccc1,1641a7d2513e4f30121e80fdbbb8f5a238cc8981500e0b4fea74758011f81f9c
S000930,*CC(*)C1CCCCCC1,0c9dec2030bc0e0ffdffb3a47e66370aba1f627f51e8e1453e240cb19d5e008e
S000931,*CC(*)C1CCCCC1C,dfe8040c810f3317de10bc406e26ed0f1b5b57826999286dcab9a2e6fe1d0b19
S000932,*CC(*)C1CCC(C(C)(C)C)CC1,71a11e8c6483be0c07b570e4eb89be54e7b749f44c24df88bdf9deb45020c869
S000933,*C1CCC(*)C1,2f01327f50090ebbf17bd8d416f83cd8ce0d1a412bbc4368b38be012de09b748
S000934,*C1C2CC(C)C(C2)C1*,999e82b193ddec4e61c143e897c91ec9d0effb885018f4f463513ee125751934
S000935,*C1CC2CC1C(*)C2CCCC,2f1b679fa5b867da21539522df05a34eae9931e804a446ac07b65ac85b53abe8
S000936,*C1CC2CC1C(*)C2CCCCCC,b6f8e693f19ec14bbd12e3da82af9736f56bb72b53a3f4b07fca301b5481a4b4
S000937,*CCC1CC(*)C2C3CC(CC)C(C3)C12,7de91d1e8c708ffde0f3b45ab06a2a96c3418a8d4e0c06a190df8c1a9be73d37
S000938,*CC(*)(C)c1ccc2ccccc2c1,507ce15cea34820ff9a5cff74ec29300a32de694fca8c9bca9e32062888ddfaf
S000939,*CC(*)(OC(C)=O)c1ccc(OC(=O)OC)cc1,69d8b25284c5d80f866ff218e9d7a2532f2eef23b2dc529cf5822b8636a6dc98
S000940,*CC(*)(OC(C)=O)c1ccc(OC(=O)CC)cc1,f658e9f0141ef3aada6ce7b00ea60eecc8b5c9d884a6d0b14dcdc5a7c6daa7b4
S000941,*CC(*)(OC(C)=O)c1ccc(OC(=O)CCC)cc1,400f7fcb91f31990127952a6d7f0ca9c862d6f012df951415260fa64a96b71e0
S000942,*CC(CC(*)(C#N)C#N)(OC(C)=O)c1ccc(OC(C)=O)cc1,8423b6f5e61fa99cf90b7f8990814b11c59a9ff6969673c7c297aa47f3d017ca
S000943,*CC(CC(*)(C#N)C#N)(OC(C)=O)c1ccc(OC(=O)OC)cc1,2819b93e465d93200edce9a86dffb1b8ea74fdccf41aa668713f98a380eaf772
S000944,*CC(CC(*)(C#N)C#N)(OC(C)=O)c1ccc(OC(=O)CC)cc1,2e0f93a28fa825cdfe1e6281a2a28962c17db366c39c33089eca1ff91d068345
S000945,*CC(CC(*)(C#N)C#N)(OC(C)=O)c1ccc(OC(=O)CCC)cc1,e420fb23b66f15bb6b0b6000356c2305a4078a3e425b1f8748a630e356e41950
S000946,*CC(CC(*)(C#N)C#N)c1ccc(OC(C)=O)cc1,12da25216fb942b587f54c585cebbaa325fb4da40b0364b86ad587b8e5146433
S000947,*CC(CC(*)(C#N)C#N)c1ccc(F)cc1,e396a9b3baadb0e802e89140365f665608519e2f404fc512377e752c1eeb03fd
S000948,*CC(CC(*)(C#N)C#N)c1ccc(Cl)cc1,dce294c54483af04a536cd8b8dc14f704445b21e45d283c0fb26ae71d65d068e
S000949,*CC(CC(*)(C#N)C#N)c1ccc(CCl)cc1,fc41804efd29d310b9f7be6c6ad4408c6fba74401229f14378cfc182a457f9aa
S000950,*CC(*)c1cc(OC)c(O)c(OC)c1,7d84775f9b2bbb103fba4d65125929e818b8b0737e8ca54d71ee50ba766f2256
S000951,*CC(*)c1ccc(Cl)c([N+](=O)[O-])c1,6b48dbdab6fc1fe56ee4f0de2f4aa81caf0e34251efcb5325f98d5fb6d539691
S000952,*CC(*)c1ccccc1Br,a123c78b8b4ac1b8a1a05e5580d3d2863744a75d50b91281feea642e43e149bf
S000953,*CC(*)c1cccc(Br)c1,0bb1a05a118e5e570773d0aab51cc08ac4c0c783becb56e117a228104bb509cd
S000954,*CC(*)c1ccc(O)c(OC)c1,fd03e418420d4b0438fed0ac8f0f7ef5edbd70f204ebe65a62da347e603d62f2
S000955,*CCC(c1ccccc1)C(*)c1ccccc1,951d87fc0283f950b7c1e0759f5110e0877d11ce73cf43e8750d084bd8423c69
S000956,*CCC1CC(*)C2C3CC(c4ccc(COC(C)CC)cc4)C(C3)C12,f6ca0e6a437520b5146a8edddf44b01bdd60a75333299e0e2c5dfa111ea51732
S000957,*CC(*)[Si](C)(C)C,86d9a29601ce20aa44f166e75d9fde72b84e972a9ffd1275f835dccd4b23ea72
S000958,*/C=C/C(CN)C(*)C(=O)O,a110b1b74b18b89a682b9de9818d3e35e61ff027720f915fc39162e687b3a421
S000959,*CC/C(Cl)=C(/*)Cl,3462c41a78dce52816a903fcf784a70f76745c760b145a4cfb4467ce5070ea06
S000960,*=C=C=C(CCOS(=O)(=O)c1ccc(C)cc1)C(=*)CCOS(=O)(=O)c1ccc(C)cc1,a84642cf948a0eeaa85a55093e937fd841989bdb6741315db49ea5bc88e163ad
S000961,*=C=C=C(COC(=O)Nc1ccccc1)C(=*)COC(=O)Nc1ccccc1,9e6a89f59bd70f4b0c6d8d834513e128882536ea197410a466c35bbca1a9709a
S000962,*/C(=C(/*)c1ccccc1)c1ccccc1,bc4fbf5f6395ca1621cb26f7d194db6fe1927b987fe5119d0de3e0300ee28927
S000963,*=C=C=C(CCCCOC(=O)NC(C)C)C(=*)CCCCOC(=O)NC(C)C,b9ae69ccdb3b107d65e494cd8965bffbdda54d4acf26f2a67a3e5c85e7c7b685
S000964,*/C=C(/*)c1ccc(C#C)cc1,898f3f4e0b7eab4791354898e85943344961669d6401e7782614e0f376f733ef
S000965,*/C=C(/*)c1cccc(C#C)c1,fdf988e8677d9b93b11d2e6b8676890a029d28fe101191110596594fea0dd1ee
S000966,*/C=C/C1CC(*)C([Si](C)(C)C)C1,25152feea99ea0c82bf18c2ca6c0eac5df2818b531cb2698416bcd7816b7d29c
S000967,*/C=C/C1CC(*)C([Si](C)(C)C[Si](C)(C)C)C1,c42a9060d5c25a0577e9cb27416369dd542d2b96c66bebd867db0630d98da789
S000968,*/C=C(/*)c1ccc(-n2c(=O)c3cc4c(=O)n(-c5ccc(C#C)cc5)c(=O)c4cc3c2=O)cc1,084b042ac61c0418b0cc9a9c00c5ee74050965c0571dba72d075cf5c896292e7
S000969,*/C=C/CC(C*)(C(=O)OC12CC3CC(CC(C3)C1)C2)C(=O)OC12CC3CC(CC(C3)C1)C2,9b72df5a95a58a7a0c315e306e7f971930f0df2c4cdca78e6a64622140775e10
S000970,*CC(*)S(=O)c1ccccc1,5a5c7b4f7bb2e9e4cce3375707040cb27f6ba94a75017f8b5fbba5fbb48c388d
S000971,*CC(*)S(=O)(=O)c1ccccc1,e0198882e399f34997bf6f52f5075dfbbb6f6f6be7d8faa267bb6995017351b2
S000972,*/C(=C(/*)c1ccc([Si](C)(C)C)cc1)c1ccccc1,b734704c6d5f6d47500ee6a94cb0f16184e179a0c610920ed844ddbdad8360c7
S000973,*/C=C/C1CC(*)C(F)(F)C1(F)OC(F)(F)C(F)(F)C(F)(F)F,855d5d908d4ed57b59fc4ad5671283416977d38325f8be33fae6ba8d72983a22
S000974,*CC(*)CO,0d323709d8ba0c8e74e69285e42a868069a8b089735e0609be5f8a402ff688c1
S000975,*/C(=C(/*)c1ccc([Si](C(C)C)(C(C)C)C(C)C)cc1)c1ccccc1,88ed2db32ae4b9786b23e1cddd1e5eb9bc121de15860720e9e2fbe16119646a9
S000976,*CC(*)[Si](C)(C)O[SiH](C)C,5410f926d2be4849db7b9338437a1a515743135c1613561e6acadf07718b5724
S000977,*CC(*)n1cncn1,7eda93e73a0abe1fc6a1d47df0512ba66e647bf5f88a927dc75b4d1214f55500
S000978,*/C(C)=C(/*)[Ge](C)(C)C,220b65a5a0d65abfd70994bc5cad45afb3976626f7549f6bcd5fe56c651e67c6
S000979,*/C=C/C(C(=O)OCc1ccc(Br)cc1)C(*)C(=O)OCc1ccc(Br)cc1,e0957fc7e057dce6cf61ed063bf26e19bea7cf1344f916f78597925b10470a51
S000980,*/C=C/C(C(=O)OCc1ccc(Cl)cc1)C(*)C(=O)OCc1ccc(Cl)cc1,ec32712db0f3d5a0b48fbc402c0a173770d4f3b4f73a86de138fd368f3939863
S000981,*C1C2CC(C1*)C([Si](C)(C)C)C2,0bd2b1895f77b8b7814c34b99e01ed19cfe3f0c007428e1ac1092518d0d2ac8d
S000982,*c1ccc2c(c1)C(c1ccc(OCC(CC)CCCC)cc1)(c1ccc(OCC(CC)CCCC)cc1)c1cc(-c3ccc4c(c3)C(c3ccccc3)(c3ccc5ccc6cccc7ccc3c5c67)c3cc(*)ccc3-4)ccc1-2,b305f391030b2fb26115658863f6a9751bef766b8dd1c5d971cbe7e2a8ac5d21
S000983,*CC(*)C(=O)SCCC,fd58ec716b20ac430fd64f1cd5431fa6455fa668363377643ba88ad99c468986
S000984,*CC(*)C(=O)SC(C)C,af73da2b40270dd3158c106aa662dff408acea24b3845ed7f99c3b9f9a693a17
S000985,*CC(*)C(=O)SC(C)CC,59a5f1d253b9e00eb6d1c17853c5c155083cc59c2bfe17f8aecc8730957452af
S000986,*CC(*)C(=O)SCC(C)C,06e01ad39434811ba9047d11f6e23b2a2a85b3ab477afb3cf95607c03b9d712a
S000987,*CC(*)(C)C(=O)OC1CCCC1,ed0f74e92d332488e9a6ae292db20701b8d8fefe4281bc1712eb4743738fb28a
S000988,*CC(*)C(=O)OCC(C)O,b0db455ebdc5aa5fda0b360a34e19afdb317ab358097167f29820e385235f85e
S000989,*CC(*)C(=O)n1c2ccccc2c2ccccc21,6a76026d508ad16bbda3b1d4980185c47b0f1fc372f2d67ee3128862042b2d93
S000990,*CC(*)(C)C(=O)OCCCCCCOc1ccc(C(=O)Oc2ccc(OC)cc2)cc1,35e721ca8425a16abfc4df77473e1bb934c0a930876c304df44b59e1cd99ffeb
S000991,*CC(*)C(=O)OCCCCCCOc1ccc(C(=O)Oc2ccc(OC)cc2)cc1,f886401f84a00cf59ab28c191844e08a13f359b25083037f8c7e83f39376d8ca
S000992,*CC(*)(C)C(=O)OCC(F)(F)C(F)(F)F,08cf52af00d282cb5ccb2793221ce7b165c0ede1f9bc2f86d2109c13ef0102dd
S000993,*CC(*)(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,c8d2ebb22bb971c2c9254b669e45dda529207efbd30bc1e7f2456e9814ac9606
S000994,*CC(*)(C)C(=O)Oc1c(C)cccc1C,dfb6fda06726a01b30df576fa8a59fa842ec85b74cfebfd968b3335fece73125
S000995,*CC(*)(C)C(=O)Oc1cccc(C)c1C,1e86d6b15077db783d72f030d542e4500efeca4ee7c6d243fc8bc7038f3e6080
S000996,*CC(*)(C)C(=O)OCCCCCCN(C)c1ccc(/N=N/c2ccc(S(C)(=O)=O)cc2)cc1,ebff9a1f45f76f10772f3cc03a7e9892b965ddf2891d126c3269b36157431876
S000997,*CC(*)C(=O)OCCCCCOc1ccc(C(=O)Oc2ccc(OC)cc2)cc1,7137c259ac3a75d7756a4157b894941293569c0d5380336d106ba429b4de1c78
S000998,*CC(*)(C)C(=O)OCCCCOc1ccc(C(=O)Oc2ccc(OC)cc2)cc1,24c788005b3dde7d535b535d03303fb79cbe2ebef1ffa3e81b2e11441de9ff4d
S000999,*CC(*)C(=O)N(O)c1ccccc1,7ae3121a0220a412095f026de74235a047495aca07856c006e4907ada2d7ee4f
S001000,*CC(*)C(=O)N(O)c1ccc(C)cc1,e76afe2a3ae0c7dcfefc0981082d8a75e1a1851e7739d4e1a72039a8eb4638bb
S001001,*CC(*)C(=O)N(O)c1cccc(C)c1,e4f05353c08e621f492622a26bc9744820be5269fd23c79f25131c20325977b6
S001002,*CC(*)C(=O)N(O)c1ccccc1C,f05c48c1c55586e9a03e50f74f602dc24336ab5b39c0a9a0ecb5d9abfe3b10c1
S001003,*CC(*)C(=O)N(O)c1ccc(Cl)cc1,db637acb90c0cbe5bc23ec2a1c1ea72792c98b4f6dc666b1ddb20a2991116b86
S001004,*CC(*)C(=O)N(O)c1cccc(Cl)c1,a48a6189a81e267f82574429463d2fdb96d7b2f1a14c95bb395b22ab352b0418
S001005,*CC(*)C(=O)N(O)c1ccc(Br)cc1,40caa205f3c6c437b58d75bbaa910ecf086630e4ecd4dbc061a8392e352af263
S001006,*CC(*)C(=O)N(O)c1ccc(I)cc1,f1718aa3272e2f2152bb1dd500d7542b1e52e9adc38e119bc909398a1ed5e6f4
S001007,*CC(*)C(=O)OCCCCCCOc1ccc(/C=N/c2ccc(OCCCCC)cc2)c(O)c1,a736f743fd674b9a366e77a3c689dc397d6a8c00bc9b724f30ffd79582be1459
S001008,*CC(*)(C)C(=O)OCC1COC(c2ccccc2)O1,85e59a51ffadfcdffd100d39699faa0e7eaf74b20afb8e4d12edfcaaf9e86a79
S001009,*C(*)C(=O)OC(C)C,efd7a45861dff02a5af4a9875b0de4a5422f270039329dd6f80edd7905ddd29e
S001010,*CC(*)(C)C(=O)Oc1c(C(C)C)cccc1C(C)C,1fac5b0dbae0a7a15bad970b0546eb53d0cc982cf9eb8659d83154d331d8c652
S001011,*CC(*)(C)C(=O)OCCC[Si](OC)(OC)OC,89fb1bbf29d504319056917a58fab4904187f3b088b667df56ebc8b862d82cf9
S001012,*CC(*)(C)C(=O)OCCC[Si](O[Si](C)(C)C)(O[Si](C)(C)C)O[Si](C)(C)C,79a32bc5849988d2aa31e828ed0664b6dfe7e1a231ddaa14edbd5a86ec5fcce5
S001013,*CC(*)(C)C(=O)OCC(O)C1CC(C)(c2ccccc2)C1,cb3d5ffd1452c006bf360072024b3cf06042747f69b4162bd1ad9a79cabf64b7
S001014,*CC(*)(C)C(=O)OCC(=O)c1ccccc1,f06c135c6d773556f6b3d33e8e1b76082e0cc11def607d818572748ece92e739
S001015,*CC(*)(C)C(=O)OCc1ccc(Cl)c(Cl)c1,3e7ec3d6a379330e8e3c7780177799b8846c90a57891d4f1ed76136a080078a9
S001016,*C(C)C(*)C(=O)OCC,054e94ec3b4b959b07e2dc5933bb89b1859c55cccaded1c164e9dd7a0e31db8d
S001017,*C(C)C(*)C(=O)OCCC,eaa20aa38b0def969689d04e97b4851b9103493436b19d897bcf7ca07a6fead8
S001018,*C(C)C(*)C(=O)OC(C)C,55ceeaa3e7a634fedf5470a4ee74dedcddf33271fbafa07427cda0220baee583
S001019,*C(C)C(*)C(=O)OCCCC,6204725d46df189914e128c7e6668f02e2c9a771b45567531a0a2d18befaad51
S001020,*CCC1CC(*)C2C3CC(C12)C(C)(C(=O)OC)C3,8e84cb63bea131d2a8030a004cfb7f20b3bb0972bf57a8a48bd6a6eb49920833
S001021,*CC(*)(C)C(=O)OCc1cccc(Cl)c1,71fc2847ac2cec84d93d303b565983c960aa9ab46fe588942f1be85fcb7e53fd
S001022,*CC(*)(C)C(=O)OCc1ccc(Cl)cc1,b978f3f9217f5e1555e9f3201126a833dfc387d667a67d99445583c3f3ebf411
S001023,*CC(*)(C)C(=O)OCc1cccc(Cl)c1Cl,e4ad05b33a5bd6ad33dfbc9f561427c706b6a674869ccf51dc1a6c5e76d5cc10
S001024,*CC(*)(C)C(=O)OCc1ccc(Cl)cc1Cl,45adeff2821280c439e525b56598bf2a238d82842b181d2d15b47687d2a739cf
S001025,*CC(*)(C)C(=O)OCc1cc(Cl)ccc1Cl,d5ec11ef1e691cdc7d917313ec949777e3dd42e6bd400dde8c04d452d247e5de
S001026,*CC(*)(C)C(=O)OCc1c(Cl)cccc1Cl,ace0d6e580c6ee8f71a4caf2ba26aa75a4d1724ad307a6aa7358d22599695ed4
S001027,*CC(*)(C)C(=O)OCc1cc(Cl)cc(Cl)c1,1ba7ff687dea1e4e7e54edf95c4b531df9ef719ddb4fc807fe86d94f29ebbba3
S001028,*CC(*)(C)C(=O)Oc1ccc(/C=C/c2ccccc2)cc1,0198b58277467ff8dc9c594fd4ee71aaccaa36fdcfd71a25b1b3a7dbe961ddf2
S001029,*CC(*)(C)C(=O)Oc1c(OC)cc(/C=C/c2ccccc2)cc1OC,4b0ee960d47f197deb9ac404575caf0bd98323308d5242b4641ecfe5a7eaa581
S001030,*CCCC(*)(C)Cl,2cf54342b9aad5cdcb9bd62a4d307eb90554cfa737fdcb7f02230d25d52dc711
S001031,*CCCCCCC(Cl)C(*)Cl,853ba7d2611adfbfa0d0586cf4dbe2849f53394f5763793baade0e90a5b86330
S001032,*CCC(Cl)C(*)C,8ddcb849a220c830987e669a34df4de6439a85b06106d0539b0eef6721bf7e89
S001033,*/C=C/CCCCCCCC*,a2b286d069b0109a6a36a55148a3019f0713f3b3880fdbf6887eec310456dd46
S001034,*/C=C(/*)C(C)(C)C,8d41c89952a60e4c4a9225f7b51aeb4121b43f774c9306b72e3651747c109959
S001035,*C1C(*)C2CC1C1C=CCC12,0e7c9e3a52c60abadb807075f4cfb3d0714428f65a2b8b77e9c1f8868f129bda
S001036,*c1ccc2c(c1)C(CCCCCCCC)(CCCCCCCC)c1cc(*)ccc1-2,a322b5b3ca912f92bb15cb7c3998de05137fc09ab591244660f06503441a927a
S001037,*/C(C)=C(/*)C(C)C,554c44dd55e798b2132e0ec8165ab836e58090b6285733a40d3fea03c9def177
S001038,*OC(=O)Oc1ccc(C(C)(C)c2ccc(OC(=O)OC3CC4CC(*)CC(C3)O4)cc2)cc1,73843edc216d24e12bf60906104827192a56409946f7f3ee019439c5d71eedc2
S001039,*OC(=O)Oc1cccc(OC(=O)OC2CC3CC(*)CC(C2)O3)c1,032b77a14d628fbd36b71fa136d8f8c4286a8b30e22446f73d01bf5dc4347e6b
S001040,*OC(=O)Oc1ccc(S(=O)(=O)c2ccc(OC(=O)OC3CC4CC(*)CC(C3)O4)cc2)cc1,b9c60491df16ad44cd24fe0861f49d80431473d6df8de8248681dccfea30a481
S001041,*OC(=O)Oc1ccc(OC(=O)OC2CC3CC(*)CC(C2)O3)cc1,b8d7eee6d123ce871dedfc5acd0603736ca4f734868333236c239fa5fce439ab
S001042,*OC(=O)OC1CC2CC(*)CC(C1)O2,76e1c531a2609e9249c687cd5e00084726ed95fd8db3a2e63e689e4624f50fb5
S001043,*OC(=O)NC1CCC(CC2CCC(NC(=O)OC3CC4CC(*)CC(C3)O4)CC2)CC1,704b71798fc33e0692eb5e8c3c58516ad73fd0862122806d2e89bf803e1fd11f
S001044,*C(=O)OC1CC2CC(OC(=O)N3CCN(*)CC3)CC(C1)O2,fa62df83a1b35d7a2d4771e467765f85af1f272d89c4d1eb67e3ef039cc5e17f
S001045,*OC(=O)Nc1ccc(Cc2ccc(NC(=O)OC3CC4CC(*)CC(C3)O4)cc2)cc1,6f5b73090f15678654d795d7de356b69dfa20e19622cc3b4b6d391a17902a01f
S001046,*OC(=O)OCCOC(=O)c1ccc(C(=O)OCCOC(=O)OC2CC3CC(*)CC(C2)O3)cc1,b8745259d2097c5e4b68040b8da04236f764dbf156cbdcd62e14467274140486
S001047,*CC(O)COc1ccc(S(=O)(=O)c2ccc(OCC(O)COc3ccc(S(=O)(=O)c4ccc(O*)c(C)c4)cc3C)cc2)cc1,e733304e0d646c8880e71ec885677d13ed48168e4c2ed7801e62fb3177cbca07
S001048,*CC(O)COc1ccc(S(=O)(=O)c2ccc(OCC(O)COc3c(C)cc(S(=O)(=O)c4cc(C)c(O*)c(C)c4)cc3C)cc2)cc1,a9b354e8d7f8d5cb100f81714fab6ff410c78f119ae715b6baa282c2ca796437
S001049,*CC(O)COc1ccc(S(=O)(=O)c2ccc(O*)c(C)c2)cc1C,487b699d28ba3121ee24d436dfc810b1b080cf706ecaacf84f978681b4a2ba40
S001050,*CC(O)COc1c(C)cc(S(=O)(=O)c2cc(C)c(O*)c(C)c2)cc1C,4ae600cb6ce7c6dd7f4d0e823c91273a7594650138358c7f7f78cf8b182930ad
S001051,*CC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)COc3c(C)cc(C(C)(C)c4cc(C)c(O*)c(C)c4)cc3C)cc2)cc1,e35566607439a69a46a9cc45accdd21c6f2de2b221d6a24abf9cc30194b92ff2
S001052,*CC(O)COc1c(C)cc(C(C)(C)c2cc(C)c(OCC(O)COc3ccc(S(=O)(=O)c4ccc(O*)cc4)cc3)c(C)c2)cc1C,518d0cc86230811d4b80a7c2ca63bba36f86739c184ceaaae3953addbb7d2027
S001053,*CC(O)COc1c(C)cc(C(C)(C)c2cc(C)c(O*)c(C)c2)cc1C,9db1c71dfda3eaf14df34d170b066a33e44667a0d0b27264230030a28ccd0e49
S001054,*Oc1ccc(Oc2ccc(C(=O)c3ccc(C(=O)c4ccc(*)cc4)cc3)cc2)cc1,4366a9648817d6e412df101c73922a18a8ef0bf5ece2eae098a8378da4b2df2c
S001055,*Oc1ccc(C(=O)c2ccc(Oc3ccc(C(=O)c4ccc(C(=O)c5ccc(*)cc5)cc4)cc3)cc2)cc1,4cdb164ba17d16d1704ef40edc4549290be4e346f92646f6c031683236556006
S001056,*OC(*)CCl,eca1a1fae12f79739a2cc3d7ab7cebc0ade7c4214e77227bf5418638a977cae3
S001057,*OC(*)C(Cl)Cl,391758eb72692b3a449ac5ae2da6cd7a49ff0cc8aac53c3a5c77ae4aca2597d7
S001058,*CCCCCCCC(=O)OC1COC(*)OC1,c38c8949563e5354cc83c49239326d932eeac7545c651cfe235d0abb2ae93834
S001059,*CC(C[N-][N+]#N)(C[N-][N+]#N)CO*,cd1a819be3d51867d7da99dc025341e5ef9557ef0c3c37c80dd446b29bb2695b
S001060,*c1ccc(Oc2ccc(-c3cc(-c4ccc(Oc5ccc(-c6cc(*)nc7ccccc67)cc5)cc4)c4ccccc4n3)cc2)cc1,a55e43e3f086e09b1576576339695a8ea24f5530ff311cad950fde08f2fe72c7
S001061,*OC1C(COCC)OC(*)C(OCC)C1OCC,ab1409fdc599be5cb373d9c0ec8b19c8a9f01b85a5002031fe91ca0713ce2f1d
S001062,*OC1C(CO)OC(*)C(O)C1O,239faf849b1940f97f9cda471ceebd4698dcfd14e5d1530e5d5a3b1c5d19e0d0
S001063,*OC(F)(C(*)(F)F)C(F)(F)F,cbb60199e0f4da2a6f231eaf7d1fd33457b2af97ca4cd361bfddae9bbb269a8e
S001064,*Oc1cc(C)c(*)c(C)c1Br,2411d849779ab35c5ae1922ea4ca4ee58c814eaa531834e9c2052af6a42ddb49
S001065,*c1ccc(-c2nnc(*)o2)cc1,62cd46ee526fd677e390b580c1595349aba52f947f086f6c391cf08c49638932
S001066,*Oc1ccc2[nH]c(-c3ccc4sc5ccc(-c6nc7cc(*)ccc7[nH]6)cc5c4c3)nc2c1,58a3d114b39797ba361a14cdeb4f11cc047de8cdf3de1e80ff8ea022051a9dc8
S001067,*OC(F)(F)C(F)(F)C(*)(F)F,18b305798d96d0e2912aef9ea2e5594cb7636f91cb04b0fa0567bd622ce3eee1
S001068,*c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(C5(*)OC(=O)c6ccccc65)cc4)cc3)cc2)cc1,b29390e3c73e1680105e3f1b491313400da4de18b0000487179c94d76557f92b
S001069,*c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(C5(*)OC(=O)c6ccccc65)cc4)cc3)cc2)cc1,2e2ee2cd47858d600a3cb6b2b37cadd8aad3ad2c3bd517ce205f2042f41cacf0
S001070,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(Oc5ccc(C(=O)c6ccc(*)cc6)cc5)cc4)cc3)cc2)cc1,bc7fde3fb489ff41e5f5acfb6fc041c0efd225c4891eb8fb13b10122a3b300ee
S001071,*Oc1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(C(=O)c5ccc(*)cc5)cc4)cc3)cc2)cc1,286545ab72e1c0cb82484cd344976d6ddde7e7a4fb616bcf46cf031de9d9c61b
S001072,*Oc1cccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(C(=O)c5ccc(*)cc5)cc4)cc3)cc2)c1,10a464c29d4ea8d26e5e9ac4a84f5fef248cc4cdf0e31d2ea5726423e8b39846
S001073,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(-c4ccc(Oc5ccc(C(=O)c6ccc(*)cc6)cc5)cc4)cc3)cc2)cc1,63b95dedae20b3b77112d1dea2bb996f2599e958d20dec75e2872f829278a66d
S001074,*Oc1ccc2cc(Oc3ccc(S(=O)(=O)c4ccc(Oc5ccc(C(=O)c6ccc(*)cc6)cc5)cc4)cc3)ccc2c1,0690fd7b40b7b64c680828e0dbabac3b405b44d17a308b3304f25d70e007853f
S001075,*Oc1cccc(Oc2cccc(*)c2)c1C#N,fa9b7d91f6bd4369d5a785cd2ad65f7b3a6160441d97cd88dc82f9de60bc5ac7
S001076,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(*)c(C)c4)cc3C)cc2)cc1,6510105743afcae8202bbe06a37ee5eb2668961d2eaa0df07206a25bbb9b8fac
S001077,*Oc1ccc(S(=O)(=O)c2ccc(Oc3c(C(C)C)cc(C(C)(C)c4cc(C(C)C)c(*)c(C(C)C)c4)cc3C(C)C)cc2)cc1,2983d86d4f77b9e0ed7ccb645a07e3035ac62db66daec18141bd2b8cd5d309e9
S001078,*c1ccc2oc(-c3ccc(C(c4ccc(-c5nc6cc(C(*)(C(F)(F)F)C(F)(F)F)ccc6o5)cc4)(C(F)(F)F)C(F)(F)F)cc3)nc2c1,d2d4402d6aa35eb24be50fe0154c3c7abf747c85d50241526a8bc0cb8853a1b8
S001079,*Oc1cccc(C(=O)c2ccc(*)cc2)c1,af05b876af4f392d32f10582a25005b51740c78469fd8ed86824c9ad120cee10
S001080,*CCOCCOCCOCCOC(=O)c1ccc(-c2ccc(C(=O)O*)cc2)cc1,e00edf4cbdae95fca59869896c049c80d798610da36fb52a8e1ddec67e1c0996
S001081,*Oc1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(C(=O)c5ccc(*)cc5)cc4)cc3)cc2)cc1,da61ad610a07389a76ca178f5b7d934eec94f060260670393b7a54226926adab
S001082,*Oc1ccc(Oc2ccc(C(=O)C(=O)c3ccc(*)cc3)cc2)cc1,d6b7870460886c9cd0fc84b4e6e898ff232462a037097a01ea74526de106d89d
S001083,*CCCCCOc1ccc(CCc2ccc(O*)cc2C)cc1,f57482e59b7497f0c5ef65b2329d39f935623f02dc9de136b8304eb5fdcbe4de
S001084,*CCCCCCCOc1ccc(CCc2ccc(O*)cc2C)cc1,0769c3deeba54c4c6a4f486dbd71475063b96bfa4007aacd8050fedf429bf9b0
